10,76,9.87
8,68,10.56
10,76,10.52
10,76,10.14
10,76,11.70
10,76,12.49
10,76,8.37
10,76,8.18
10,76,10.30
3,39,7.71
3,39,8.09
3,39,8.61
3,39,8.15
3,39,8.09
3,39,8.02
3,39,8.16
10,76,10.61
2,32,11.46
4,47,12.74
3,39,10.37
3,39,8.00
3,39,7.98
3,39,8.38
10,76,11.45
7,63,11.01
3,38,10.42
3,39,8.48
3,39,8.82
3,38,10.66
4,48,10.57
3,39,8.49
3,39,7.87
3,39,11.34
8,69,14.22
5,51,15.37
5,51,15.90
10,75,10.02
10,75,10.01
1,6,14.84
4,48,10.38
10,75,11.87
8,68,10.71
8,68,8.78
4,48,10.56
9,73,14.04
9,73,13.94
4,46,13.72
10,76,13.17
1,3,14.29
4,46,7.78
10,75,10.93
5,52,11.56
3,40,13.40
5,51,10.76
5,52,10.50
5,52,10.66
10,75,11.26
10,76,13.58
10,76,14.07
10,76,13.39
2,32,12.09
1,6,10.63
9,72,15.74
3,39,7.00
3,39,8.58
6,55,10.55
6,58,12.12
2,33,13.71
3,39,7.23
3,38,7.19
3,38,8.18
3,38,7.18
3,38,7.63
3,39,8.92
3,39,8.18
3,38,7.77
3,39,8.27
3,39,7.16
3,39,7.06
3,39,7.56
3,39,7.10
3,39,7.89
9,73,9.54
3,39,7.64
3,39,8.39
3,39,8.92
8,68,10.80
3,38,7.61
3,39,9.00
3,39,6.89
3,39,9.77
3,39,7.07
3,39,7.27
3,39,7.85
3,39,8.62
3,39,7.97
3,39,7.37
3,39,8.38
3,39,7.77
3,39,10.62
2,17,12.14
3,39,8.82
2,17,11.32
2,17,11.93
2,17,12.34
2,17,12.55
1,8,11.62
2,17,12.21
2,17,13.38
2,17,11.67
2,17,11.90
2,17,12.32
2,17,11.82
2,17,11.96
2,17,11.71
2,17,11.95
2,17,11.90
2,17,11.62
2,17,11.82
2,17,11.89
2,17,11.91
2,17,11.71
2,17,11.53
2,17,12.08
2,17,11.76
2,17,11.82
2,17,11.72
2,17,11.74
2,17,11.55
2,17,11.78
2,17,11.71
2,17,13.66
2,17,11.84
2,17,11.88
2,17,11.56
2,17,11.62
2,32,13.45
2,17,11.61
2,17,11.69
2,17,11.80
2,17,11.65
2,17,11.73
3,38,11.92
2,17,14.58
2,17,11.76
3,39,9.79
3,39,7.75
3,39,8.13
10,76,12.07
10,76,11.69
6,59,15.17
7,66,13.10
10,76,11.54
10,76,12.37
3,39,6.81
3,39,6.83
3,39,6.91
10,76,12.47
3,39,7.94
3,39,7.65
3,39,7.65
2,17,12.05
2,17,12.02
4,43,11.72
3,39,8.60
3,39,7.52
3,39,7.68
3,39,8.82
2,17,11.53
6,57,13.64
2,17,11.89
2,17,11.62
2,17,11.86
2,17,11.39
10,76,11.48
2,17,11.77
2,17,11.34
2,17,11.52
2,17,11.47
10,76,12.45
3,39,8.93
2,17,11.97
2,17,11.94
2,17,12.77
2,17,11.95
2,17,12.01
2,17,11.64
2,17,12.11
2,17,12.10
2,17,11.66
2,17,11.72
2,17,11.98
2,17,13.99
2,17,11.85
2,17,11.95
2,17,11.82
2,17,11.80
2,17,11.94
2,17,12.08
2,17,11.89
2,17,12.03
2,17,11.91
2,17,11.90
2,17,12.18
2,17,11.59
2,17,11.91
2,17,11.90
2,17,11.85
2,17,11.88
2,17,11.99
2,17,11.93
2,17,11.77
2,17,11.89
2,17,12.07
2,17,11.87
2,17,12.25
2,17,11.88
2,17,11.78
2,17,11.60
1,4,13.22
2,17,11.93
2,17,12.17
2,17,11.98
2,17,11.73
2,17,11.67
2,17,11.90
2,17,11.87
2,17,11.73
2,17,11.70
2,17,11.73
2,17,11.49
2,17,11.95
2,17,11.82
2,17,11.87
2,17,11.74
2,17,11.69
2,17,12.01
2,17,11.69
2,17,11.72
2,17,11.82
2,17,11.60
2,17,11.66
2,17,11.85
2,17,11.71
2,17,11.72
2,17,11.74
2,17,11.84
1,9,13.91
2,17,11.71
2,17,11.56
2,17,11.80
2,17,11.93
2,17,11.72
2,17,11.66
2,17,11.71
2,17,11.54
2,17,11.73
2,17,11.65
6,55,9.12
10,76,11.36
3,39,6.81
2,17,12.00
2,32,14.68
2,17,11.94
2,17,11.77
2,17,11.64
2,17,11.76
2,17,12.02
3,39,7.72
3,39,8.25
2,17,11.98
2,17,12.20
2,17,11.85
2,17,11.66
2,17,12.00
3,40,11.63
2,17,11.56
2,17,11.60
2,17,12.22
2,17,11.87
6,59,13.90
2,17,11.61
2,17,11.50
2,17,11.90
2,17,11.80
2,17,11.99
2,17,11.63
2,17,11.73
2,17,12.09
2,34,4.91
2,17,12.31
2,17,11.78
2,17,12.62
2,17,12.53
2,17,12.06
2,17,12.12
2,17,11.75
2,17,11.78
2,17,12.13
2,32,13.93
2,17,11.77
2,17,12.14
1,9,13.75
2,17,12.02
2,17,12.08
2,17,11.87
2,17,12.24
2,17,11.93
2,17,11.82
2,17,11.84
2,17,12.00
2,17,12.00
2,17,11.86
2,17,11.64
2,17,11.66
2,17,11.78
2,17,11.88
2,17,11.71
2,17,11.90
2,17,11.79
2,17,12.06
2,17,11.90
2,17,11.88
2,17,11.76
3,39,10.60
2,17,11.85
2,17,11.66
2,17,11.55
2,17,11.98
2,17,11.78
2,17,11.85
2,17,12.39
2,17,11.93
2,17,12.03
2,17,11.89
2,17,11.90
2,17,11.62
2,17,11.57
2,17,11.58
2,17,11.82
2,17,11.74
2,17,11.66
2,17,11.77
2,17,11.95
10,76,12.08
1,5,15.48
2,17,11.82
2,17,11.75
2,17,11.80
2,17,11.84
2,17,11.67
2,17,11.87
2,17,11.57
2,17,11.57
2,17,11.62
10,76,12.05
1,4,14.15
2,17,11.69
2,17,11.62
2,17,11.61
7,65,6.94
2,17,11.74
2,17,11.73
1,9,13.92
2,17,11.79
2,17,11.63
2,17,11.83
2,17,11.75
2,17,11.69
2,17,11.62
2,17,11.78
2,17,11.77
1,5,8.47
1,5,8.24
2,33,14.72
3,39,7.69
3,39,7.27
3,39,7.67
3,39,7.39
3,39,7.45
3,38,7.69
3,38,7.75
3,38,8.14
3,39,9.34
10,76,11.61
8,68,9.19
1,9,13.67
2,32,13.86
3,39,8.01
3,39,7.71
3,39,7.72
3,39,7.50
3,39,7.78
3,39,8.54
3,39,7.41
2,32,12.21
3,40,9.18
3,38,7.69
3,38,7.81
3,38,7.94
3,38,7.95
1,8,11.54
3,39,7.85
1,5,10.22
11,77,5.88
2,28,10.63
3,38,13.20
8,68,8.79
5,51,10.97
4,46,5.43
1,10,6.78
7,66,7.42
1,10,10.08
7,66,6.70
1,5,13.33
10,75,7.79
10,75,7.63
10,76,7.93
2,28,10.88
3,39,3.46
10,75,7.56
1,5,3.32
5,51,9.92
5,51,10.02
3,39,9.36
3,39,9.20
7,65,6.78
3,39,6.77
2,35,7.86
1,5,11.84
3,39,6.57
9,73,9.99
3,39,8.08
1,8,9.18
1,6,11.00
4,46,4.52
9,73,6.86
1,5,13.18
2,20,5.98
2,20,7.29
1,5,8.20
2,20,6.74
2,20,6.83
2,20,6.64
2,20,6.92
2,20,6.98
2,20,6.93
1,5,7.47
2,20,5.95
2,20,7.41
2,20,6.46
2,20,7.38
2,20,6.82
2,20,6.82
2,20,6.83
2,20,6.86
2,20,6.92
2,20,6.98
2,20,7.02
2,20,6.94
1,6,11.84
1,5,9.76
2,35,8.79
2,35,6.70
2,35,8.97
1,2,8.05
6,55,9.28
5,51,6.49
1,10,6.86
3,39,8.34
1,5,9.99
2,35,7.04
2,35,8.77
3,39,4.91
1,5,10.75
9,73,8.49
6,55,11.23
9,73,7.58
3,39,6.32
7,66,2.58
3,39,6.15
9,73,6.30
1,5,9.14
2,35,7.48
2,20,10.41
2,35,7.56
3,39,4.81
2,32,7.77
1,5,7.95
1,6,9.30
1,10,6.92
6,56,14.51
7,66,8.65
7,66,8.69
7,66,8.95
3,38,7.79
1,6,4.91
7,63,5.13
7,63,5.32
5,51,7.60
3,39,5.46
4,46,9.10
4,46,9.08
4,46,9.03
4,46,9.02
4,46,10.65
4,46,10.65
4,46,10.74
4,46,10.91
4,46,9.94
4,46,11.03
4,46,10.42
4,46,10.43
1,5,7.00
2,19,9.27
2,19,9.16
7,63,5.36
4,46,9.08
4,46,9.08
4,46,10.47
4,46,10.38
4,46,10.22
4,46,9.89
4,46,9.89
4,46,10.38
4,46,10.18
4,46,9.73
1,6,8.86
9,73,6.36
2,35,6.46
1,5,9.54
6,55,10.32
9,73,7.91
1,11,7.98
7,65,8.93
9,73,9.76
7,67,15.92
7,67,15.57
9,73,6.41
7,65,8.08
9,73,9.21
1,8,8.04
7,67,15.81
7,67,15.66
7,67,15.53
7,67,15.44
7,67,15.47
9,73,10.95
1,11,7.29
3,39,8.09
1,5,6.60
2,27,10.74
4,46,7.88
4,46,9.05
9,73,6.81
6,55,10.87
2,19,10.76
2,19,10.77
1,5,6.74
4,46,3.58
6,55,5.32
4,44,5.83
2,19,10.77
3,38,10.51
2,22,10.50
1,11,8.47
9,73,8.82
2,35,6.48
3,38,10.50
1,11,8.85
9,73,6.17
1,5,10.97
5,51,10.52
5,50,10.08
10,75,8.48
10,75,8.57
10,75,7.62
10,75,7.35
10,75,7.48
1,5,11.10
3,39,5.91
3,39,10.91
7,64,6.30
2,22,8.89
1,12,9.20
7,63,6.13
7,63,5.78
7,66,8.56
7,63,5.95
7,63,6.07
2,35,5.61
2,23,9.92
2,23,10.02
7,63,6.04
7,63,5.95
7,63,5.75
7,63,5.75
9,73,6.66
9,3,9.32
10,76,8.63
10,75,9.58
2,23,9.94
6,55,14.50
6,56,5.83
1,5,7.38
4,46,6.04
10,75,5.93
1,8,9.55
7,63,8.72
9,73,6.97
2,28,7.11
7,63,8.84
7,67,6.70
5,50,9.30
1,11,7.02
2,28,7.07
2,28,7.53
2,28,7.35
1,10,9.85
1,5,9.16
9,73,6.17
1,11,11.65
5,51,6.55
4,45,6.63
4,45,6.63
7,65,8.44
1,5,4.09
1,8,7.48
2,35,8.68
2,35,6.38
6,56,9.23
2,28,9.62
3,39,7.04
9,73,9.29
3,39,6.11
9,73,6.32
9,70,9.74
4,47,11.65
2,23,10.02
7,64,7.31
3,38,7.60
3,38,7.62
1,11,6.07
3,39,6.23
3,38,7.63
3,38,7.64
3,38,7.72
1,8,8.99
4,45,9.08
11,77,7.98
3,38,8.27
3,38,7.53
3,38,7.59
3,38,7.62
3,38,7.80
2,28,6.51
5,51,9.60
9,73,5.61
1,5,8.26
9,73,4.58
1,6,9.46
1,8,10.67
9,73,7.27
3,39,5.49
1,5,11.73
7,63,5.78
7,63,5.81
1,6,7.08
1,9,9.99
5,51,8.04
3,39,3.58
1,11,8.12
3,39,7.33
10,76,6.19
1,5,9.44
9,73,7.11
3,39,5.32
9,73,7.01
1,4,8.16
7,67,9.56
7,67,9.50
5,51,5.32
3,40,7.51
3,40,7.55
3,40,7.70
3,40,7.57
3,40,7.66
3,40,7.37
3,40,7.49
3,40,7.42
3,40,7.52
3,40,7.47
3,40,7.52
3,40,8.38
6,56,6.23
3,39,8.59
9,73,10.42
7,67,9.59
7,67,9.69
7,67,9.39
2,16,7.85
2,16,8.05
2,16,7.79
2,16,7.79
2,16,7.79
2,16,7.85
2,16,8.13
2,16,8.15
2,16,8.25
2,16,8.23
2,16,8.55
2,16,9.04
3,40,7.58
3,40,7.47
3,40,7.44
3,40,7.50
3,39,8.13
9,73,6.94
2,19,9.28
2,19,8.80
2,19,9.09
2,19,8.81
1,5,8.08
1,5,7.02
1,11,8.95
2,16,7.79
2,16,7.77
2,16,7.88
2,16,7.81
2,16,8.06
2,16,8.10
2,16,8.15
2,16,8.21
2,16,8.25
2,16,8.59
2,16,8.38
2,16,8.66
2,16,8.64
2,16,7.51
3,39,5.39
2,19,9.01
2,19,8.82
1,5,8.15
3,38,8.09
1,5,7.46
1,8,11.92
1,11,7.33
3,40,8.50
1,5,8.95
10,75,6.49
1,11,11.00
1,5,7.66
1,5,13.36
1,5,13.10
1,5,13.24
3,39,5.61
1,5,7.96
1,8,15.08
7,64,9.26
10,75,6.39
2,24,4.52
6,55,9.22
5,50,4.95
1,5,12.97
1,5,8.60
5,50,10.07
1,5,8.36
3,38,6.63
7,64,8.79
6,55,4.64
7,64,9.03
3,39,8.84
3,39,6.79
3,39,7.13
3,39,7.08
3,39,6.07
2,20,5.70
2,20,5.46
5,51,6.89
3,40,8.52
7,66,7.08
4,44,11.03
3,39,6.83
3,39,8.38
3,39,7.16
2,20,5.64
2,28,7.85
1,6,10.18
9,73,9.61
1,6,11.96
1,11,7.45
1,6,8.67
1,6,8.84
1,6,11.19
3,40,13.86
6,55,6.00
9,73,9.78
1,5,7.47
1,5,7.28
6,55,4.75
1,5,6.43
4,46,9.62
2,24,12.73
1,8,11.14
3,38,8.66
5,51,7.58
1,5,7.56
1,5,7.55
2,19,10.18
2,19,10.22
2,19,10.29
2,19,10.12
3,40,10.71
9,73,9.42
10,75,9.15
6,56,6.13
1,7,6.13
1,7,6.21
1,7,7.11
1,7,7.18
1,7,6.09
1,7,6.51
1,7,6.91
1,7,7.00
1,7,6.63
1,7,5.04
4,46,6.02
1,5,12.63
1,7,13.02
1,7,6.36
1,7,6.36
1,7,6.98
1,7,6.73
1,7,6.69
1,7,7.50
1,7,7.61
1,7,7.13
1,7,7.01
2,19,7.06
1,6,8.68
1,10,9.31
1,5,9.08
3,38,4.91
2,35,9.72
2,34,7.90
7,67,11.17
2,28,10.40
2,18,9.21
2,18,9.47
2,18,9.26
1,6,5.09
4,46,11.60
2,18,9.17
2,18,9.41
2,18,9.59
2,18,9.54
4,46,4.75
1,11,7.46
1,11,7.37
3,38,10.01
1,5,7.36
1,11,12.87
1,9,7.72
2,28,5.55
6,56,9.55
1,11,12.97
2,19,10.78
3,38,8.63
6,55,7.55
2,20,3.46
2,20,3.32
1,10,8.57
1,10,9.13
3,39,5.25
3,39,8.29
3,39,8.36
1,9,12.14
3,40,14.99
10,76,7.38
2,28,7.63
2,20,3.32
2,20,3.58
9,73,12.04
3,39,6.43
1,11,7.85
1,7,13.80
2,20,6.27
1,4,7.15
1,10,6.67
1,11,7.57
5,51,10.22
3,39,6.55
5,50,6.66
5,51,10.21
5,51,11.28
6,56,8.25
10,76,8.24
2,25,6.11
2,25,6.21
2,25,6.13
2,25,6.07
2,25,6.27
2,25,6.21
5,50,5.55
9,73,9.33
5,51,10.67
7,64,5.13
7,66,5.43
7,66,7.87
7,64,6.04
7,64,6.67
1,5,8.50
2,24,7.10
2,25,6.29
2,25,6.23
2,25,6.39
2,25,6.64
7,66,8.29
2,24,11.05
2,28,7.28
1,8,9.44
7,64,5.75
3,38,9.58
3,38,10.29
2,28,5.13
2,28,5.13
2,28,5.29
2,28,5.36
2,28,5.78
2,28,5.49
1,10,5.58
1,6,5.00
2,28,4.81
2,28,5.13
2,28,5.17
2,28,5.32
2,28,5.32
2,28,5.43
2,28,5.36
2,28,6.92
3,38,4.25
1,5,8.84
6,56,6.99
3,39,7.58
2,24,10.52
10,76,5.78
1,9,10.01
4,46,7.00
3,38,13.05
2,22,9.77
3,38,9.37
5,50,10.37
1,10,11.70
3,38,8.22
6,56,14.59
1,5,7.34
6,56,8.92
1,11,7.34
1,10,7.65
6,56,9.10
9,73,9.67
6,56,8.29
3,38,8.74
6,56,10.14
6,56,9.53
9,73,9.71
1,5,6.04
7,66,8.55
1,5,7.02
7,64,9.41
1,2,8.05
1,9,12.09
1,5,9.63
2,20,4.17
2,20,4.58
2,20,4.25
3,38,9.60
2,34,6.63
1,11,7.93
1,5,10.70
2,34,7.02
9,73,6.38
7,63,10.26
9,73,8.25
5,50,7.56
3,38,9.69
11,77,10.71
10,75,7.98
10,75,8.34
2,27,14.88
7,66,11.18
1,5,8.18
10,75,8.08
10,75,7.61
10,75,8.08
1,10,9.52
1,10,11.62
3,39,7.54
2,17,7.55
4,44,9.45
2,28,5.61
6,56,15.95
1,5,14.46
2,34,8.95
1,5,10.44
4,46,8.52
1,7,7.57
4,46,4.81
2,24,5.21
10,76,9.94
10,76,9.82
3,39,6.43
2,18,8.88
1,5,9.96
3,40,7.28
3,40,7.38
9,71,9.26
3,40,7.46
3,40,7.48
3,40,7.65
3,40,5.70
2,24,5.93
4,45,6.46
4,45,6.32
1,11,6.69
10,75,5.36
1,7,13.98
1,5,8.51
3,40,7.29
7,63,6.00
4,45,6.19
4,45,6.38
4,45,6.36
4,45,6.57
4,45,6.29
2,19,5.88
1,5,10.74
1,10,7.79
1,11,7.83
6,55,5.93
6,55,5.46
2,19,5.75
2,19,5.78
2,19,5.86
2,19,5.83
2,19,5.81
2,19,5.91
1,7,11.49
6,56,5.43
1,5,9.70
2,34,6.82
2,34,6.85
2,34,7.27
2,34,6.82
2,34,6.94
2,34,7.40
1,2,8.52
1,2,8.09
1,2,7.89
9,73,11.52
7,66,6.25
1,10,11.38
1,10,11.49
7,63,9.32
2,34,6.78
2,34,7.07
2,34,7.04
2,34,7.00
2,24,8.21
3,38,7.55
1,5,8.23
1,5,8.50
10,75,4.91
10,75,4.91
4,44,2.32
2,19,6.19
2,19,7.92
2,19,6.34
2,19,6.38
2,19,6.46
2,19,6.27
2,19,6.23
11,77,6.66
3,38,10.24
2,19,6.34
2,19,6.36
2,19,6.39
7,67,8.52
1,7,9.09
1,5,9.46
5,50,5.25
1,4,5.21
1,8,7.34
7,66,7.81
2,28,11.71
3,39,7.93
3,39,8.18
3,39,8.06
4,44,13.09
3,39,8.17
3,39,8.34
3,39,9.42
3,39,8.84
3,39,8.60
3,39,8.57
3,39,8.45
3,39,8.41
3,39,8.43
3,39,8.44
3,39,8.28
2,20,5.46
2,20,5.39
2,20,5.36
2,20,5.52
2,20,5.58
3,39,7.84
3,39,8.04
3,38,10.62
3,39,4.70
3,39,8.01
3,39,8.93
3,39,9.32
3,39,9.52
3,39,9.30
3,39,9.19
3,39,9.01
3,39,8.43
3,39,8.47
3,39,8.32
3,39,8.33
3,39,8.38
3,39,8.34
1,8,10.42
9,73,7.78
3,40,6.78
3,38,8.36
6,55,8.77
6,55,10.52
3,40,6.75
5,51,11.16
1,6,10.66
9,73,4.75
6,56,8.87
6,56,8.26
3,39,7.91
1,10,7.83
5,51,9.77
4,45,6.73
2,28,8.05
2,20,9.65
1,5,2.32
9,73,11.45
5,51,9.58
1,5,9.66
10,75,7.83
6,56,10.14
1,5,8.28
1,8,5.25
5,51,9.79
5,51,9.84
5,51,10.10
5,51,9.56
1,5,8.20
1,5,8.28
2,20,8.94
5,51,10.87
5,50,11.41
9,73,7.87
10,75,8.05
10,75,8.19
2,28,11.74
2,20,5.91
2,20,5.95
2,20,5.95
2,20,5.93
2,20,5.93
2,20,5.88
2,20,5.73
2,20,5.73
2,20,5.67
2,20,5.61
2,20,5.64
2,20,5.64
2,20,5.86
2,20,5.93
2,20,5.88
2,20,5.78
2,20,5.64
2,20,5.70
1,5,13.85
2,20,5.75
2,20,5.78
2,20,5.88
2,20,5.70
2,20,5.70
2,20,5.64
2,20,5.58
2,20,5.73
2,20,5.88
2,20,5.83
2,20,5.73
2,20,5.73
2,20,5.88
2,20,5.70
2,20,5.70
6,56,14.35
7,65,6.64
1,6,8.91
6,55,6.41
6,56,10.08
1,5,6.57
7,64,5.91
1,10,8.62
1,10,6.85
9,73,10.83
3,38,9.33
3,38,9.56
1,5,8.87
1,5,11.59
1,5,8.55
3,38,11.67
9,73,10.38
9,73,7.85
1,5,8.15
1,5,7.78
3,38,6.92
3,38,6.81
3,38,6.97
3,38,7.00
3,38,7.02
3,38,7.09
3,38,7.08
3,38,7.07
3,38,6.78
1,5,7.61
7,67,8.69
7,65,6.39
3,39,5.13
3,39,5.04
3,39,5.21
3,39,5.36
1,2,13.57
3,38,6.77
3,38,6.99
1,5,7.10
3,38,7.02
3,38,7.07
3,38,7.02
3,38,7.14
1,6,6.34
1,8,10.85
1,5,9.98
9,73,11.14
3,40,9.52
8,68,9.88
7,65,9.17
3,38,8.10
3,38,7.70
3,38,8.15
6,55,10.05
2,28,5.25
7,67,5.43
9,73,13.24
6,55,9.99
6,55,10.08
3,38,7.74
3,38,7.56
3,38,8.73
1,5,8.76
6,55,9.94
9,73,6.41
2,28,7.46
1,5,10.90
2,27,13.15
2,26,4.81
1,5,9.98
9,73,7.19
3,38,9.88
9,71,10.03
9,73,11.15
3,40,5.04
1,11,8.69
3,38,8.57
4,46,11.51
1,5,10.05
6,56,5.73
1,6,6.89
2,24,4.58
3,39,7.90
9,73,13.02
6,56,10.92
1,6,7.57
3,39,6.34
3,38,10.20
2,19,11.98
1,5,10.03
10,76,7.19
1,12,3.91
1,12,3.91
1,12,3.70
1,12,3.46
1,12,5.32
1,11,3.46
1,11,4.25
1,11,3.58
1,11,4.00
1,11,3.81
1,11,4.95
1,11,3.70
1,11,3.70
1,11,3.58
1,11,4.09
1,11,4.17
1,11,4.00
1,11,4.17
1,11,4.09
1,11,4.09
1,9,11.35
3,39,6.32
2,19,10.30
1,2,13.48
10,76,7.88
10,76,7.89
1,12,3.46
1,12,4.75
1,12,3.46
1,12,3.46
1,12,3.32
1,12,3.91
1,12,3.81
1,12,5.29
1,12,3.58
1,11,4.00
1,11,3.58
1,11,5.04
1,11,3.81
1,11,4.32
1,11,3.58
1,11,3.81
1,11,4.09
1,11,6.86
1,11,3.70
1,11,5.13
1,11,3.81
1,11,4.58
1,11,3.91
1,11,3.91
1,11,4.17
1,11,3.91
1,11,4.17
1,11,4.46
1,11,4.17
1,11,4.09
1,11,4.09
1,11,4.09
1,11,4.00
1,11,5.04
1,11,4.25
4,45,6.92
4,45,6.78
4,45,7.30
4,45,7.64
4,45,7.48
4,45,6.54
4,45,7.17
4,45,7.17
4,45,7.14
4,45,6.11
4,45,6.09
4,45,6.17
4,45,7.09
4,45,5.86
4,45,5.73
4,45,5.93
4,45,7.06
4,45,5.83
4,45,5.75
4,45,6.97
4,45,5.81
4,45,6.81
4,45,5.78
4,45,5.75
4,45,5.83
4,45,6.46
4,45,6.02
4,45,5.95
4,45,6.13
4,45,6.29
4,45,7.49
4,45,6.39
4,45,7.64
4,45,6.58
4,45,6.75
4,45,6.78
4,45,6.78
4,45,7.42
4,45,6.57
4,45,6.58
4,45,7.19
4,45,6.44
4,45,6.30
4,45,6.32
4,45,6.23
4,45,6.17
4,45,6.19
4,45,6.09
4,45,5.83
4,45,6.77
4,45,5.75
4,45,5.81
4,45,5.78
4,45,6.97
4,45,6.86
4,45,7.15
4,45,6.11
4,45,6.02
4,45,6.61
4,45,6.36
4,45,6.36
4,45,6.39
4,45,7.51
4,45,6.38
4,45,6.48
4,45,6.89
4,45,6.94
4,45,6.99
4,45,7.07
1,11,7.15
1,5,7.12
3,40,14.62
5,50,10.33
7,66,13.11
3,39,6.29
7,66,8.34
1,6,13.90
1,5,10.14
1,5,7.85
7,67,5.81
1,10,8.32
9,73,9.34
7,67,4.25
6,55,8.48
4,44,6.25
6,55,8.93
6,55,7.95
1,5,10.13
6,55,8.14
6,55,8.33
6,55,8.22
2,20,8.61
2,19,9.13
6,55,8.37
6,55,8.42
6,55,10.02
6,55,9.11
2,19,4.91
5,51,6.73
6,55,7.84
6,55,8.38
6,55,8.71
6,55,7.94
6,55,7.98
2,20,8.74
6,55,8.02
6,55,8.02
6,55,8.12
6,55,8.38
6,55,8.42
6,55,8.51
6,55,8.45
6,55,8.48
1,10,9.09
7,66,6.61
9,73,9.44
1,5,7.09
2,35,8.92
4,45,8.48
1,10,7.09
1,10,8.76
1,6,6.30
5,51,9.18
2,26,7.19
1,9,9.91
5,51,9.72
5,51,9.61
5,51,9.74
2,35,8.64
1,4,5.58
5,51,9.46
1,6,8.24
1,5,9.32
5,51,11.13
5,51,9.80
5,51,9.92
1,5,9.79
10,76,6.38
3,40,11.06
9,73,9.68
2,19,10.62
5,50,5.70
1,5,6.66
9,73,12.09
1,6,10.93
5,50,10.38
1,12,16.10
6,56,5.32
9,73,7.92
2,19,10.77
10,75,6.88
10,75,7.26
10,75,6.57
10,75,6.94
10,75,6.66
10,75,6.86
5,51,5.81
10,75,4.81
10,75,7.03
10,75,7.23
1,11,7.29
1,5,7.08
3,40,11.15
3,40,11.06
9,73,7.69
1,5,11.45
7,63,8.20
6,55,6.36
9,73,6.36
3,38,9.82
3,38,10.82
10,75,7.94
4,44,8.31
2,28,8.46
1,8,1.00
1,5,8.52
1,5,6.30
1,5,6.86
3,40,10.94
1,7,8.04
1,7,8.12
1,7,8.16
1,7,8.16
9,73,13.00
9,72,11.95
1,8,7.30
1,7,8.06
1,7,8.07
1,6,7.89
2,18,10.21
7,66,9.19
9,73,13.12
